product_id,scope,applicable_product_ids,evidence_type,source_url,source_title,matched_text,sha256,review_status
SV004,PRODUCT,"[""SV004""]",CURRENT_STATUS_MANUAL_REVIEW_V4,https://obiz.kbstar.com/quics?cc=b065687%3Ab065741&isNew=N&page=C016144&prcode=DP01000021,OFFICIAL_CURRENT_PRODUCT_LIST_PLUS_RAW_CODE,공식 기업 예금상품 목록에서 일반정기적금의 영업점 가입과 상품코드 확인,,VERIFIED_2026-07-21
SV005,PRODUCT,"[""SV005""]",RUNTIME_OFFICIAL_URL_V4,https://obiz.kbstar.com/quics?cc=b065687%3Ab065741&isNew=N&page=C016144&prcode=DP01000040,OFFICIAL_PRODUCT_DETAIL_OR_APPLICATION_INFO,"status=AVAILABLE_APPLY; channels=INTERNET_BANKING,STAR_BUSINESS_BANKING; mode=DIRECT_ONLINE; role=HOLDING_ANALYSIS_ONLY",,FINAL_V4
SV005,PRODUCT,"[""SV005""]",CURRENT_STATUS_MANUAL_REVIEW_V4,https://obiz.kbstar.com/quics?cc=b065687%3Ab065741&isNew=N&page=C016144&prcode=DP01000040,OFFICIAL_CURRENT_PRODUCT_LIST_PLUS_RAW_CODE,공식 기업 예금상품 목록에서 법인 정액적립식 상품의 가입하기·인터넷·스타기업뱅킹 경로 확인,,VERIFIED_2026-07-21
SV006,PRODUCT,"[""SV006""]",RUNTIME_OFFICIAL_URL_V4,https://obiz.kbstar.com/quics?cc=b065687%3Ab065741&isNew=N&page=C016144&prcode=DP01000039,OFFICIAL_PRODUCT_DETAIL_OR_APPLICATION_INFO,"status=AVAILABLE_APPLY; channels=INTERNET_BANKING,STAR_BUSINESS_BANKING; mode=DIRECT_ONLINE; role=HOLDING_ANALYSIS_ONLY",,FINAL_V4
SV006,PRODUCT,"[""SV006""]",CURRENT_STATUS_MANUAL_REVIEW_V4,https://obiz.kbstar.com/quics?cc=b065687%3Ab065741&isNew=N&page=C016144&prcode=DP01000039,OFFICIAL_CURRENT_PRODUCT_LIST_PLUS_RAW_CODE,공식 기업 예금상품 목록에서 법인 자유적립식 상품의 가입하기·인터넷·스타기업뱅킹 경로 확인,,VERIFIED_2026-07-21
TD001,PRODUCT,"[""TD001""]",RUNTIME_OFFICIAL_URL_V4,https://obank.kbstar.com/quics?cc=b061496%3Ab061645&isNew=Y&page=C016613&prcode=DP01000938,OFFICIAL_PRODUCT_DETAIL_OR_APPLICATION_INFO,"status=AVAILABLE_APPLY; channels=INTERNET_BANKING,KB_STAR_BANKING,CUSTOMER_CENTER; mode=DIRECT_ONLINE; role=DIRECT_CANDIDATE",,FINAL_V4
TD001,PRODUCT,"[""TD001""]",CURRENT_STATUS_MANUAL_REVIEW_V4,https://obank.kbstar.com/quics?cc=b061496%3Ab061645&isNew=Y&page=C016613&prcode=DP01000938,OFFICIAL_CURRENT_PRODUCT_PAGE,공식 상품 페이지에서 인터넷뱅킹·KB스타뱅킹·고객센터 가입 가능 확인,,VERIFIED_2026-07-21
TD002,PRODUCT,"[""TD002""]",RUNTIME_OFFICIAL_URL_V4,https://obank.kbstar.com/quics?cc=b061761%3Ab061770&isNew=N&page=C020702&prcode=DP01000029,OFFICIAL_PRODUCT_DETAIL_OR_SERVICE_PAGE,status=AVAILABLE_APPLY; channels=BRANCH; mode=BRANCH_OPENING; role=HOLDING_ANALYSIS_ONLY,,FINAL_V4
TD003,PRODUCT,"[""TD003""]",RUNTIME_OFFICIAL_URL_V4,https://obank.kbstar.com/quics?cc=b061496%3Ab061645&isNew=Y&page=C016613&prcode=DP01000014,OFFICIAL_PRODUCT_DETAIL_OR_APPLICATION_INFO,status=AVAILABLE_APPLY; channels=BRANCH; mode=BRANCH_OPENING; role=HOLDING_ANALYSIS_ONLY,,FINAL_V4
TD003,PRODUCT,"[""TD003""]",CURRENT_STATUS_MANUAL_REVIEW_V4,https://obank.kbstar.com/quics?cc=b061496%3Ab061645&isNew=Y&page=C016613&prcode=DP01000014,OFFICIAL_CURRENT_PRODUCT_LIST_PLUS_RAW_CODE,공식 현재 정기예금 목록에서 일반정기예금 영업점 가입 및 raw 상품코드 확인,,VERIFIED_2026-07-21
TD004,PRODUCT,"[""TD004""]",RUNTIME_OFFICIAL_URL_V4,https://obank.kbstar.com/quics?cc=b061761%3Ab061770&isNew=N&page=C020702&prcode=DP01000214,OFFICIAL_PRODUCT_DETAIL_OR_SERVICE_PAGE,status=AVAILABLE_APPLY; channels=BRANCH; mode=BRANCH_OPENING; role=HOLDING_ANALYSIS_ONLY,,FINAL_V4
